Слово,relation,knowledge,relation_strength,vision,sound,skin,taste,smell
белолицый,0.5681818181818182,1.0,0.6666666666666666,0.9,0.0,0.0,0.0,0.0
белолобый,0.5227272727272727,1.0,0.6666666666666666,0.8181818181818182,0.0,0.0,0.0,0.0
белоснежный,0.6818181818181818,1.0,1.0,0.9166666666666666,0.09090909090909091,0.08333333333333333,0.0,0.0
белотелый,0.5581395348837209,0.9772727272727273,0.6666666666666666,0.4,0.0,0.0,0.0,0.0
белошвейный,0.3409090909090909,1.0,0.3333333333333333,0.6363636363636364,0.0,0.09090909090909091,0.0,0.0
белужий,0.5609756097560976,0.9318181818181818,0.6666666666666666,0.8,0.08333333333333333,0.0,0.23076923076923078,0.18181818181818182
белый,0.7954545454545454,1.0,1.0,0.9166666666666666,0.0,0.1,0.09090909090909091,0.0
бельевой,0.3409090909090909,1.0,0.3333333333333333,0.8181818181818182,0.0,0.36363636363636365,0.0,0.18181818181818182
бемольный,0.4444444444444444,0.8181818181818182,0.3333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.08333333333333333,0.0
бензинный,0.6363636363636364,1.0,1.0,0.4,0.1,0.0,0.5833333333333334,1.0
бензиновый,0.6136363636363636,1.0,0.6666666666666666,0.5,0.0,0.2727272727272727,0.3333333333333333,0.8181818181818182
бергамотный,0.6511627906976745,0.9772727272727273,1.0,0.2727272727272727,0.09090909090909091,0.08333333333333333,0.5454545454545454,0.7272727272727273
бергамотовый,0.6666666666666666,0.8863636363636364,0.6666666666666666,0.4,0.0,0.07692307692307693,0.6363636363636364,0.75
береговой,0.38636363636363635,1.0,0.6666666666666666,0.7272727272727273,0.4166666666666667,0.1,0.0,0.16666666666666666
бережливый,0.36363636363636365,1.0,0.3333333333333333,0.4,0.0,0.08333333333333333,0.08333333333333333,0.0
бережный,0.38636363636363635,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
берёзовый,0.5454545454545454,1.0,0.6666666666666666,0.75,0.1,0.4166666666666667,0.6363636363636364,0.7272727272727273
беременная,0.5681818181818182,1.0,0.6666666666666666,1.0,0.08333333333333333,0.45454545454545453,0.0,0.0
берёстовый,0.4772727272727273,1.0,0.6666666666666666,0.5454545454545454,0.0,0.7272727272727273,0.09090909090909091,0.5
берестяной,0.4772727272727273,1.0,0.6666666666666666,0.7,0.08333333333333333,0.5454545454545454,0.08333333333333333,0.45454545454545453
берложный,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.6363636363636364,0.15384615384615385,0.1,0.0,0.09090909090909091
берцовый,0.4186046511627907,0.9772727272727273,0.6666666666666666,0.6,0.0,0.18181818181818182,0.16666666666666666,0.16666666666666666
бескозырный,0.3409090909090909,1.0,0.3333333333333333,0.5,0.0,0.18181818181818182,0.0,0.0
бесконечный,0.4090909090909091,1.0,0.6666666666666666,0.5833333333333334,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182
бескостный,0.45454545454545453,1.0,0.6666666666666666,0.8181818181818182,0.09090909090909091,0.6923076923076923,0.2,0.0
бескрайний,0.4318181818181818,1.0,0.6666666666666666,0.8181818181818182,0.08333333333333333,0.3,0.08333333333333333,0.18181818181818182
бескровный,0.4090909090909091,1.0,0.6666666666666666,0.6363636363636364,0.09090909090909091,0.15384615384615385,0.09090909090909091,0.0
бескрылый,0.38636363636363635,1.0,0.6666666666666666,1.0,0.0,0.36363636363636365,0.0,0.1
беспалубный,0.36363636363636365,1.0,0.3333333333333333,0.75,0.0,0.16666666666666666,0.0,0.0
беспалый,0.5348837209302325,0.9772727272727273,0.6666666666666666,0.7272727272727273,0.0,0.75,0.09090909090909091,0.0
бесперебойный,0.3409090909090909,1.0,0.3333333333333333,0.5,0.16666666666666666,0.18181818181818182,0.0,0.0
бесплотный,0.36363636363636365,1.0,0.3333333333333333,0.5833333333333334,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0
бесподобный,0.3181818181818182,1.0,0.3333333333333333,0.5,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.2727272727272727
беспозвоночный,0.38636363636363635,1.0,0.6666666666666666,0.45454545454545453,0.0,0.36363636363636365,0.08333333333333333,0.09090909090909091
беспокойный,0.38636363636363635,1.0,0.6666666666666666,0.75,0.5,0.09090909090909091,0.0,0.18181818181818182
беспородный,0.36363636363636365,1.0,0.3333333333333333,0.75,0.09090909090909091,0.09090909090909091,0.0,0.0
беспорядочный,0.4318181818181818,1.0,0.6666666666666666,0.9090909090909091,0.3333333333333333,0.45454545454545453,0.09090909090909091,0.09090909090909091
беспочвенный,0.3409090909090909,1.0,0.3333333333333333,0.6363636363636364,0.0,0.16666666666666666,0.08333333333333333,0.0
беспредельный,0.38636363636363635,1.0,0.6666666666666666,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
беспрепятственный,0.3181818181818182,1.0,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.18181818181818182,0.0,0.18181818181818182
беспрерывный,0.45454545454545453,1.0,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.18181818181818182,0.08333333333333333,0.2
беспристрастный,0.3409090909090909,1.0,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.0,0.1,0.0
беспроглядный,0.38636363636363635,1.0,0.6666666666666666,0.7,0.0,0.0,0.0,0.0
беспросветный,0.4772727272727273,1.0,0.6666666666666666,0.7272727272727273,0.16666666666666666,0.0,0.0,0.0
бессвязный,0.36363636363636365,1.0,0.3333333333333333,0.08333333333333333,0.6363636363636364,0.0,0.0,0.0
бессемянный,0.3181818181818182,1.0,0.3333333333333333,0.4166666666666667,0.0,0.2727272727272727,0.1,0.0
бессильный,0.4090909090909091,1.0,0.6666666666666666,0.5,0.3333333333333333,0.1,0.0,0.0
бесследный,0.4318181818181818,1.0,0.6666666666666666,0.4,0.0,0.09090909090909091,0.0,0.0
бессловесный,0.5,1.0,0.6666666666666666,0.08333333333333333,0.6,0.0,0.0,0.09090909090909091
бессмысленный,0.3181818181818182,1.0,0.3333333333333333,0.3,0.6,0.16666666666666666,0.0,0.09090909090909091
бесснежный,0.5227272727272727,1.0,0.6666666666666666,0.5833333333333334,0.0,0.25,0.0,0.0
бессознательный,0.3181818181818182,1.0,0.3333333333333333,0.3,0.2,0.0,0.0,0.0
бессолнечный,0.4772727272727273,1.0,0.6666666666666666,0.8181818181818182,0.0,0.0,0.0,0.09090909090909091
бессонный,0.4090909090909091,1.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0
бессточный,0.3409090909090909,1.0,0.3333333333333333,0.3333333333333333,0.0,0.1,0.0,0.07692307692307693
бесстрастный,0.3409090909090909,1.0,0.3333333333333333,0.3,0.16666666666666666,0.09090909090909091,0.0,0.08333333333333333
бесстрашный,0.3181818181818182,1.0,0.3333333333333333,0.36363636363636365,0.1,0.09090909090909091,0.0,0.0
бесструнный,0.36363636363636365,1.0,0.3333333333333333,0.7,0.5833333333333334,0.7272727272727273,0.0,0.0
бесстыдный,0.3181818181818182,1.0,0.3333333333333333,0.6363636363636364,0.2727272727272727,0.08333333333333333,0.0,0.0
бесстыжий,0.3181818181818182,1.0,0.3333333333333333,0.46153846153846156,0.2727272727272727,0.0,0.0,0.08333333333333333
бестелесный,0.4318181818181818,1.0,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.45454545454545453,0.0,0.0
бестеневой,0.4146341463414634,0.9318181818181818,0.6666666666666666,0.8181818181818182,0.0,0.08333333333333333,0.0,0.08333333333333333
бесформенный,0.4090909090909091,1.0,0.6666666666666666,0.8181818181818182,0.0,0.6666666666666666,0.0,0.0
бесхарактерный,0.3181818181818182,1.0,0.3333333333333333,0.4,0.3,0.0,0.0,0.0
бесхвостый,0.5454545454545454,1.0,0.6666666666666666,0.9090909090909091,0.0,0.6153846153846154,0.0,0.0
бесхозяйственный,0.3409090909090909,1.0,0.3333333333333333,0.6363636363636364,0.3,0.0,0.0,0.0
бесхребетный,0.4090909090909091,1.0,0.6666666666666666,0.5833333333333334,0.0,0.4166666666666667,0.1,0.0
бесцветный,0.7045454545454546,1.0,1.0,0.9090909090909091,0.07692307692307693,0.0,0.0,0.09090909090909091
бесчувственный,0.4090909090909091,1.0,0.6666666666666666,0.36363636363636365,0.1,0.09090909090909091,0.08333333333333333,0.0
бесшабашный,0.3181818181818182,1.0,0.3333333333333333,0.7272727272727273,0.45454545454545453,0.07692307692307693,0.0,0.0
бесшовный,0.4772727272727273,1.0,0.6666666666666666,0.75,0.09090909090909091,0.8333333333333334,0.0,0.0
бесшумный,0.7727272727272727,1.0,1.0,0.18181818181818182,0.6363636363636364,0.0,0.0,0.0
бетонный,0.5454545454545454,1.0,0.6666666666666666,0.8181818181818182,0.09090909090909091,0.7692307692307693,0.0,0.2
бечевой,0.3409090909090909,1.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2,0.09090909090909091,0.0
бечёвочный,0.4090909090909091,1.0,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.5,0.0,0.0
бешеный,0.38636363636363635,1.0,0.6666666666666666,0.7777777777777778,0.6,0.0,0.0,0.0
бинокулярный,0.38461538461538464,0.8863636363636364,0.3333333333333333,0.46153846153846156,0.0,0.0,0.0,0.0
бирюзовый,0.6818181818181818,1.0,1.0,0.9090909090909091,0.0,0.0,0.16666666666666666,0.0
бисерный,0.5454545454545454,1.0,0.6666666666666666,0.7272727272727273,0.0,0.6363636363636364,0.0,0.0
бисквитный,0.7727272727272727,1.0,1.0,0.4,0.0,0.5,0.9230769230769231,0.8181818181818182
битумный,0.4411764705882353,0.7727272727272727,0.3333333333333333,0.38461538461538464,0.0,0.36363636363636365,0.0,0.36363636363636365
битый,0.5227272727272727,1.0,0.6666666666666666,0.75,0.1,0.5,0.0,0.0
благовидный,0.38636363636363635,1.0,0.6666666666666666,0.5,0.0,0.09090909090909091,0.09090909090909091,0.0
благовонный,0.7045454545454546,1.0,1.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.6666666666666666
благодарный,0.3409090909090909,1.0,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.0,0.09090909090909091,0.0
благодушный,0.3409090909090909,1.0,0.3333333333333333,0.4,0.3,0.0,0.0,0.09090909090909091
благозвучный,0.6363636363636364,1.0,1.0,0.25,0.7272727272727273,0.0,0.0,0.0
благолепный,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.5454545454545454,0.09090909090909091,0.23076923076923078,0.09090909090909091,0.0
благопристойный,0.3181818181818182,1.0,0.3333333333333333,0.45454545454545453,0.5454545454545454,0.0,0.1,0.23076923076923078
благоприятный,0.36363636363636365,1.0,0.3333333333333333,0.6666666666666666,0.5,0.08333333333333333,0.5,0.4
благоуханный,0.8181818181818182,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,1.0
блаженный,0.36363636363636365,1.0,0.3333333333333333,0.6,0.38461538461538464,0.1,0.08333333333333333,0.18181818181818182
блажной,0.35714285714285715,0.9545454545454546,0.3333333333333333,0.3076923076923077,0.09090909090909091,0.0,0.1,0.0
бланковый,0.3953488372093023,0.9772727272727273,0.6666666666666666,0.75,0.0,0.16666666666666666,0.0,0.0
блатной,0.3409090909090909,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0
бледнолицый,0.5681818181818182,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.08333333333333333
бледный,0.7272727272727273,1.0,1.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091
блёклый,0.75,1.0,1.0,1.0,0.0,0.0,0.1,0.0
блестящий,0.7954545454545454,1.0,1.0,1.0,0.2727272727272727,0.0,0.08333333333333333,0.0
ближайший,0.38636363636363635,1.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.2,0.09090909090909091,0.09090909090909091
ближний,0.4772727272727273,1.0,0.6666666666666666,0.7272727272727273,0.18181818181818182,0.45454545454545453,0.0,0.1
близкий,0.45454545454545453,1.0,0.6666666666666666,0.5,0.5,0.5454545454545454,0.0,0.16666666666666666
близлежащий,0.4772727272727273,1.0,0.6666666666666666,0.8,0.15384615384615385,0.2,0.08333333333333333,0.0
близнецовый,0.36363636363636365,1.0,0.3333333333333333,0.8181818181818182,0.0,0.1,0.0,0.0
близорукий,0.6363636363636364,1.0,1.0,0.5,0.09090909090909091,0.0,0.0,0.0
блинный,0.6363636363636364,1.0,1.0,0.5833333333333334,0.0,0.2,0.8181818181818182,0.7272727272727273
блинчатый,0.5454545454545454,1.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.9,0.38461538461538464
блистательный,0.5227272727272727,1.0,0.6666666666666666,0.75,0.18181818181818182,0.0,0.0,0.3333333333333333
блочный,0.38636363636363635,1.0,0.6666666666666666,0.8,0.08333333333333333,0.4,0.15384615384615385,0.09090909090909091
блошиный,0.4090909090909091,1.0,0.6666666666666666,0.7692307692307693,0.0,0.09090909090909091,0.0,0.1
блудный,0.3181818181818182,1.0,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0
блуждающий,0.4090909090909091,1.0,0.6666666666666666,0.6,0.18181818181818182,0.0,0.08333333333333333,0.16666666666666666
бобовый,0.5909090909090909,1.0,0.6666666666666666,1.0,0.0,0.25,1.0,0.8181818181818182
бобриковый,0.42857142857142855,0.9545454545454546,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.36363636363636365,0.0,0.2727272727272727
бобровый,0.4772727272727273,1.0,0.6666666666666666,0.7692307692307693,0.09090909090909091,0.18181818181818182,0.1,0.18181818181818182
богатырский,0.38636363636363635,1.0,0.6666666666666666,1.0,0.38461538461538464,0.0,0.09090909090909091,0.0
бодливый,0.4186046511627907,0.9772727272727273,0.6666666666666666,0.5384615384615384,0.2,0.09090909090909091,0.0,0.0
бодрый,0.5454545454545454,1.0,0.6666666666666666,0.8181818181818182,0.45454545454545453,0.0,0.1,0.2727272727272727
бодрящий,0.5909090909090909,1.0,0.6666666666666666,0.7272727272727273,0.5,0.08333333333333333,0.7272727272727273,0.16666666666666666
боевой,0.3181818181818182,1.0,0.3333333333333333,0.7,0.5454545454545454,0.09090909090909091,0.07692307692307693,0.09090909090909091
бойкий,0.4318181818181818,1.0,0.6666666666666666,0.5454545454545454,0.46153846153846156,0.0,0.0,0.0
бокастый,0.3953488372093023,0.9772727272727273,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.6363636363636364,0.0,0.0
боковой,0.4772727272727273,1.0,0.6666666666666666,0.8181818181818182,0.18181818181818182,0.2,0.0,0.0
болевой,0.75,1.0,1.0,0.18181818181818182,0.4166666666666667,0.3,0.2727272727272727,0.0
болезненный,0.5454545454545454,1.0,0.6666666666666666,0.46153846153846156,0.5,0.18181818181818182,0.18181818181818182,0.18181818181818182
болезнетворный,0.38636363636363635,1.0,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.1,0.3
болеутоляющий,0.5,1.0,0.6666666666666666,0.09090909090909091,0.0,0.08333333333333333,0.2,0.16666666666666666
болотистый,0.5,1.0,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.4166666666666667,0.16666666666666666,0.9
болотный,0.5,1.0,0.6666666666666666,0.9,0.07692307692307693,0.3,0.25,0.9090909090909091
болтливый,0.45454545454545453,1.0,0.6666666666666666,0.3333333333333333,0.7,0.0,0.0,0.18181818181818182
больничный,0.3409090909090909,1.0,0.3333333333333333,0.7272727272727273,0.18181818181818182,0.08333333333333333,0.09090909090909091,0.6363636363636364
большеголовый,0.5454545454545454,1.0,0.6666666666666666,0.9,0.0,0.6363636363636364,0.0,0.0
большегрузный,0.3409090909090909,1.0,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0
больший,0.5227272727272727,1.0,0.6666666666666666,0.7,0.2727272727272727,0.3333333333333333,0.0,0.0
большой,0.5909090909090909,1.0,0.6666666666666666,0.7272727272727273,0.15384615384615385,0.7,0.18181818181818182,0.0
большущий,0.5227272727272727,1.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6363636363636364,0.0,0.0
болящий,0.7045454545454546,1.0,1.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0
бордовый,0.7209302325581395,0.9772727272727273,1.0,0.9,0.0,0.0,0.0,0.08333333333333333
борзой,0.38636363636363635,1.0,0.6666666666666666,0.5833333333333334,0.2727272727272727,0.09090909090909091,0.0,0.0
борзый,0.3409090909090909,1.0,0.3333333333333333,0.1,0.16666666666666666,0.18181818181818182,0.0,0.09090909090909091
